STUDENTNUMBER,COURSE_CD,COURSE_TITLE,COURSE_VERSION,COURSE_ATTEMPT_STATUS,MODE,TYPE,ORG_UNIT_CD,COMMENCEMENT_DT,ENROLLED_CURRENT_TP,ENROLLED_YR,STUDENT_TYPE,CREDIT_POINTS_REQUIRED,ADVANCED STANDING CP,COMPLETED_CREDIT_POINTS,OUTSTANDING_POINTS,Course Location,Completed Units,Adv Stnd Units,Unit Sets (Completed),Unit Sets (Non-Completed)
BA152,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,66,114,30,ARMIDALE,"HASS100 TRI-2 2021 OL
JAPN215 TRI-2 2021 OL
JAPN302 TRI-2 2021 OL
JAPN322 TRI-2 2021 OL
ENGL103 TRI-3 2021 OL
MUSI111 TRI-3 2021 OL
MUSI235 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","BIOL110 
CHIN101 
CIJ210 
FREN101 
JAPN101 
JAPN102 
JAPN201 
JAPN202 
JAPN235 
JAPN301 
JAPN321 ",,JAPANE012.3 N Japanese (Extended Major)
BA153,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44376,No,No,Domestic,144,0,0,144,ARMIDALE,,,,ARCH012.4 N Archaeology (Extended Major)
BA154,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"ARPA104 TRI-1 2021 OL
HASS100 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
ARPA100 TRI-3 2021 OL",,,"ANHIST001.8 N Ancient History (Major)
ARCH012.4 N Archaeology (Extended Major)"
BA155,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,No,Domestic,144,66,72,72,ARMIDALE,ENGL390 TRI-1 2021 OL,"ANCH109 
ENGL101 
PAIS1XX06 
SOCY110 
THEA111 
THEA1XX06 
UNSP2XX24 
UNSP3XX06 ",,ENGLIS012.5 N English (Extended Major)
BA156,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,PHILOS012.4 N Philosophy (Extended Major)
BA157,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,ARPA100 TRI-3 2021 OL,,,ARCH001.7 N Archaeology (Major)
BA158,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,60,78,66,ARMIDALE,"ENGL102 TRI-2 2021 OL
JAPN202 TRI-2 2021 OL
JAPN215 TRI-2 2021 OL","CIJ210 
ENGL101 
ENGL308 
FREN101 
JAPN101 
JAPN102 
JAPN201 
LING101 
PAIS113 
PHIL151 ",,"ENGLIS001.9 N English (Major)
JAPANE001.5 N Japanese (Major)"
BA159,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"PSYCHO001.6 N Psychology (Major)
SCRNMED001.4 N Screen and Media Studies (Major)"
BA160,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,42,66,78,ARMIDALE,"MUSI110 TRI-2 2021 OL
PHIL150 TRI-2 2021 OL
MUSI260 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","ENGL101 
ENGL351 
HASS100 
HASS101 
IDIG1XX06 
THEA234 
WRIT2XX06 ",,"MUSICS001.8 N Music (Major)
WRITIN011.3 N Writing (Minor)"
BA161,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44248,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"PAIS001.4 N Political and International Studies (Major)
PSYCHO011.3 N Psychology (Minor)"
BA162,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,41211,Yes,Yes,Domestic,144,60,120,24,ARMIDALE,"PAIS101 TRI-1 2013 OF
PAIS318 TRI-2 2021 OL
PAIS380 TRI-2 2021 OL
PSYC102 TRI-2 2013 OF
SOCY313 TRI-2 2021 OL
WRIT102 TRI-2 2021 OL
CRIM244 TRI-3 2021 OL
ENGL384 TRI-3 2021 OL
SOCY356 TRI-3 2021 OL
SOCY374 TRI-3 2021 OL","COMM323 
HASS100 
HASS101 
MM200 
PAIS103 
PAIS113 
PAIS375 
PAIS390 
PSYC101 
PSYC200 ",,"PAIS012.4 N Political and International Studies (Extended Major)
POLITI001.3 N Political Studies
PSYCHO001.3 N Psychology"
BA163,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44232,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,"ANHIST001.8 N Ancient History (Major)
PHILOS011.4 N Philosophy (Minor)"
BA164,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,41085,No,No,Domestic,144,0,24,120,ARMIDALE,"ARPA102 TRI-1 2013 OF
FSC102 TRI-2 2012 OF
HIST165 TRI-2 2012 OF
ARPA104 TRI-3 2012 OF",,,ARCH001.5 N Archaeology (Major)
BA165,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,Yes,Domestic,144,0,12,132,ARMIDALE,"WRIT101 TRI-1 2021 OL
HASS100 TRI-2 2021 OL",,,LINGUI001.7 N Linguistics (Major)
BA166,BA,Bachelor of Arts,17,ENROLLED,ON,PT,S0004,43654,Yes,Yes,Domestic,144,6,78,66,ARMIDALE,"ARPA104 TRI-1 2020 ON
ARPA302 TRI-1 2021 OL
GEOL110 TRI-1 2020 OL
ARPA107 TRI-2 2019 ON
ARPA343 TRI-2 2021 ON
ARPA352 TRI-2 2021 OL
HASS100 TRI-2 2020 OL
HIST151 TRI-2 2020 OL
ARPA100 TRI-3 2019 OL
GEPL106 TRI-3 2020 OL
HINQ100 TRI-3 2021 OL
WRIT101 TRI-3 2020 OL",OORA100 ,,"ARCH001.7 N Archaeology (Major)
CULTHER011.1 N Cultural Heritage (Minor)"
BA167,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44226,No,No,Domestic,144,0,30,114,ARMIDALE,"GRMN101 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
GRMN102 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
PSYC101 TRI-3 2021 OL",,,"PSYCHO001.3 N Psychology
PSYCHO001.4 N Psychology (Major)
PSYCHO001.5 N Psychology (Major)"
BA168,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,12,30,114,ARMIDALE,"THEA111 TRI-2 2021 OL
THEA360 TRI-2 2021 OL
THEA134 TRI-3 2021 OL","GEPL112 
THEA110 ",,THSTUD001.4 N Theatre and Performance (Major)
BA169,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,42,72,72,ARMIDALE,"ARPA300 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
EM334 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","ARPA100 
CHEM100 
GEOL110 
MTHS100 
MTHS110 
PHIL102 
STAT100 ",,ARCH012.4 N Archaeology (Extended Major)
BA170,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,HISTOR012.5 N History (Extended Major)
BA171,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44235,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"COMM101 TRI-1 2021 OL
PHIL151 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ENGL102 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
PHIL150 TRI-2 2021 OL",,,ENGLIS001.9 N English (Major)
BA172,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,CRIM101 TRI-3 2021 OL,,,"PAIS001.4 N Political and International Studies (Major)
SOCIOL011.4 N Sociology (Minor)"
BA173,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"FRENCH001.7 N French (Major)
ITALIA001.6 N Italian (Major)"
BA174,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,108,108,36,ARMIDALE,,"GEPL111 
LAW164 
LAW313 
LAW320 
LAW321 
LAW336 
LAW340 
LAW351 
LAW399 
PAIS101 
PAIS102 
PAIS103 
PAIS113 
PAIS313 
PAIS375 
PAIS390 
PAIS3XX06 
WRIT101 ",,"PAIS001.4 N Political and International Studies (Major)
PHILOS011.4 N Philosophy (Minor)"
BA175,BA,Bachelor of Arts,17,ENROLLED,ON,PT,S0004,42422,Yes,Yes,Domestic,144,0,120,24,ARMIDALE,"HASS100 TRI-1 2020 OL
LING101 TRI-1 2016 OF
LING244 TRI-1 2019 OL
LING362 TRI-1 2020 OL
PSYC202 TRI-1 2019 OL
PSYC307 TRI-1 2019 OL
PSYC366 TRI-1 2020 OL
LING102 TRI-2 2016 OF
LING363 TRI-2 2019 OL
PSYC102 TRI-2 2016 ON
PSYC213 TRI-2 2019 OL
BCSS101 TRI-3 2019 OL
LING350 TRI-3 2017 OL
LING353 TRI-3 2021 OL
LING369 TRI-3 2019 OL
LING371 TRI-3 2018 OL
PSYC101 TRI-3 2017 OF
PSYC105 TRI-3 2018 OL
PSYC200 TRI-3 2018 OL
WRIT101 TRI-3 2019 OL",,,"LINGUI001.4 N Linguistics
PSYCHO011.3 N Psychology (Minor)"
BA176,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44253,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA177,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44226,No,No,Domestic,144,0,12,132,ARMIDALE,"HASS100 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL",,,"ANHIST001.7 N Ancient History (Major)
HISTOR001.8 N History (Major)"
BA178,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44375,No,No,Domestic,144,12,18,126,ARMIDALE,HASS101 TRI-2 2021 OL,"CRIM101 
PSYC101 ",,"CRIM011.4 N Criminology (Minor)
HISTOR001.9 N History (Major)"
BA179,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HASS100 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL
HASS101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL
ANCH328 TRI-3 2021 OL
ARPA100 TRI-3 2021 OL",,,ARCH001.7 N Archaeology (Major)
BA180,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44375,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA181,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44238,No,No,Domestic,144,0,24,120,ARMIDALE,"ANCH110 TRI-1 2021 OL
HIST150 TRI-1 2021 OL
HIST310 TRI-1 2021 OL
HIST328 TRI-1 2021 OL",,,
BA182,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,HLTH101 TRI-3 2021 OL,,,SPANISH001.6 N Spanish (Major)
BA183,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,42184,Yes,Yes,Domestic,144,90,138,6,ARMIDALE,"HLTH100 TRI-1 2016 OF
SOCY313 TRI-1 2016 OF
EDCX310 TRI-2 2016 OF
OORA200 TRI-2 2016 OF
PSYC102 TRI-2 2015 OF
SOCY110 TRI-2 2015 OF
PSYC101 TRI-3 2015 OF
SOCY100 TRI-3 2015 OF","FREN101 
HDCW213 
HSSW302 
HSSW304 
IDIG110 
IDIG306 
ITAL101 
PEAC100 
PEAC102 
PEAC303 
PEAC304 
PEAC328 
PEAC352 
PEAC373 
PEAC388 ",,PEDEST001.5 N Peace Studies
BA184,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,6,138,ARMIDALE,WRIT101 TRI-3 2021 OL,,,ARCH012.4 N Archaeology (Extended Major)
BA185,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,Yes,Domestic,144,48,60,84,ARMIDALE,"HASS100 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL","FREN202 
FREN203 
FREN301 
JAPN101 
LING101 
LING150 
LING244 
WRIT101 ",,HISTOR001.8 N History (Major)
BA186,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,6,24,120,ARMIDALE,"GRMN201 TRI-1 2021 OL
HASS100 TRI-1 2021 OL
GRMN202 TRI-2 2021 OL",SOCY100 ,,LINGUI001.6 N Linguistics (Major)
BA187,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,RELS184 TRI-3 2021 OL,,,"CLASLA011.3 N Classical Languages (Minor)
STRELI001.8 N Studies in Religion (Major)"
BA188,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44495,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,FRENCH001.7 N French (Major)
BA189,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44253,No,No,Domestic,144,0,24,120,ARMIDALE,"CLLA101 TRI-1 2021 OL
CLLA301 TRI-1 2021 OL
CLLA102 TRI-2 2021 OL
CLLA302 TRI-2 2021 OL",,,CLASLA001.5 N Classical Languages (Major)
BA190,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44252,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HASS100 TRI-1 2021 OL
PHIL151 TRI-1 2021 OL
HASS101 TRI-2 2021 OL
RELS182 TRI-2 2021 OL
RELS184 TRI-3 2021 OL
RELS384 TRI-3 2021 OL",,,PHILOS001.7 N Philosophy (Major)
BA191,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,12,132,ARMIDALE,"FREN101 TRI-1 2021 OL
FREN102 TRI-2 2021 OL",,,FRENCH001.7 N French (Major)
BA192,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,114,126,18,ARMIDALE,"LING353 TRI-3 2021 OL
LING366 TRI-3 2021 OL","CIJ210 
FREN101 
GEOL110 
HASS100 
INDN101 
INDN102 
INDN201 
INDN202 
JAPN101 
JAPN102 
JAPN201 
JAPN202 
JAPN215 
JAPN235 
JAPN301 
JAPN302 
JAPN321 
JAPN322 
WRIT101 ",,JAPANE012.3 N Japanese (Extended Major)
BA193,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,43164,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,LAW100 TRI-1 2018 OL,,,"PAIS001.2 N Political and International Studies (Major)
SPANISH011.2 N Spanish (Minor)"
BA194,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44501,Yes,Yes,Domestic,144,30,30,114,ARMIDALE,,"PHIL102 
SPAN101 
SPAN103 
SPAN204 
WRIT101 ",,"PSYCHO001.6 N Psychology (Major)
SPANISH011.3 N Spanish (Minor)"
BA195,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44243,No,No,Domestic,144,0,6,138,ARMIDALE,WRIT101 TRI-1 2021 OL,,,
BA196,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,12,30,114,ARMIDALE,"HASS100 TRI-2 2021 OL
PSYC101 TRI-3 2021 OL
PSYC102 TRI-3 2021 OL","PSYC1XX06 
WRIT1XX06 ",,PSYCHO012.3 N Psychology (Extended Major)
BA197,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"ARPA107 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
PHIL102 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,ARCH001.7 N Archaeology (Major)
BA198,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44226,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"ANCH110 TRI-1 2021 ON
ARPA104 TRI-1 2021 ON
CLLA101 TRI-1 2021 ON
HASS100 TRI-2 2021 ON
ARPA100 TRI-3 2021 OL",,,"ARCH001.7 N Archaeology (Major)
CULTHER001.1 N Cultural Heritage (Major)"
BA199,BA,Bachelor of Arts,17,INTERMIT,OL,FT,S0004,44377,No,Yes,Domestic,144,18,36,108,ARMIDALE,"ENGL341 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
WRIT101 TRI-3 2021 OL","COMM325 
ENGL101 
ENGL102 ",,ENGLIS001.9 N English (Major)
BA200,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,40224,No,Yes,Domestic,144,48,138,6,ARMIDALE,"INDN101 TRI-1 2014 OF
INDN201 TRI-1 2015 OF
LING101 TRI-1 2014 OF
LING364 TRI-1 2015 OL
LING369 TRI-1 2015 OF
LING380 TRI-1 2014 OF
SPAN101 TRI-1 2021 OL
INDN102 TRI-2 2014 OF
INDN202 TRI-2 2015 OF
LING102 TRI-2 2014 OF
LING250 TRI-2 2014 OF
LING353 TRI-2 2016 OL
LING363 TRI-2 2015 OL
LING371 TRI-2 2015 OF
SPAN102 TRI-2 2021 OL","JAPN101 
JAPN102 
JAPN201 
JAPN202 
JAPN301 
JAPN302 
JAPN311 
JAPN312 ",,"JAPANE001.1 N Japanese
LINGUI001.4 N Linguistics"
BA201,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,60,84,60,ARMIDALE,"JAPN202 TRI-2 2021 OL
PEAC308 TRI-2 2021 OL
PEAC388 TRI-3 2021 OL
THEA234 TRI-3 2021 OL","COMM101 
COMM102 
COMM389 
JAPN101 
JAPN102 
JAPN201 
PEAC100 
PEAC352 
SOCY100 
SOCY110 ",,"JAPANE011.3 N Japanese (Minor)
PEDEST001.7 N Peace Studies (Major)"
BA202,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44255,No,No,Domestic,144,0,0,144,ARMIDALE,,,,PSYCHO001.5 N Psychology (Major)
BA203,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44239,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"WRIT101 TRI-1 2021 OL
HASS100 TRI-2 2021 OL
ENGL101 TRI-3 2021 OL",,,"ENGLIS001.9 N English (Major)
WRITIN001.8 N Writing (Major)"
BA204,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44245,No,No,Domestic,144,0,48,96,ARMIDALE,"CHIN101 TRI-1 2021 OL
CHIN211 TRI-1 2021 OL
JAPN235 TRI-1 2021 OL
JAPN301 TRI-1 2021 OL
JAPN321 TRI-1 2021 OL
CHIN102 TRI-2 2021 OL
JAPN302 TRI-2 2021 OL
JAPN322 TRI-2 2021 OL",,,"CHINES011.3 N Chinese (Minor)
JAPANE001.5 N Japanese (Major)"
BA205,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,48,60,84,ARMIDALE,"HASS100 TRI-1 2021 OL
WRIT101 TRI-3 2021 OL","GEPL106 
HIST113 
HIST331 
PSYC1XX12 
UNSP1XX06 
UNSP2XX12 ",,HISTOR012.5 N History (Extended Major)
BA206,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44252,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA207,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,"CRIM011.4 N Criminology (Minor)
PSYCHO001.6 N Psychology (Major)
SPANISH001.6 N Spanish (Major)"
BA208,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,18,36,108,ARMIDALE,"ANCH109 TRI-2 2021 OL
ANCH112 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","UNSP1XX12 
WRIT1XX06 ",,"ANHIST001.8 N Ancient History (Major)
CLASLA001.5 N Classical Languages (Major)"
BA209,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44240,No,Yes,Domestic,144,48,54,90,ARMIDALE,ANCH312 TRI-2 2021 OL,"ANCH111 
ANCH112 
ARPA100 
ARPA104 
HASS100 
HIST111 
HIST113 
WRIT101 ",,"ANHIST011.4 N Ancient History (Minor)
ARCH001.7 N Archaeology (Major)
HISTOR001.9 N History (Major)"
BA210,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44252,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA211,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,84,96,48,ARMIDALE,"PHIL304 TRI-3 2021 OL
PHIL330 TRI-3 2021 OL","ENGL306 
HASS100 
HASS101 
PEAC328 
PHIL101 
PHIL102 
PHIL150 
PHIL151 
PSYC102 
SOCY110 
WRIT101 
WRIT102 
WRIT306 
WRIT326 ",,PHILOS001.7 N Philosophy (Major)
BA212,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44252,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"HIST111 TRI-1 2021 OL
ANCH111 TRI-2 2021 OL",,,ANHIST001.8 N Ancient History (Major)
BA213,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,12,18,126,ARMIDALE,INDN102 TRI-2 2021 OL,"INDN101 
JAPN101 ",,"INDONE001.6 N Indonesian (Major)
JAPANE012.3 N Japanese (Extended Major)"
BA214,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,24,36,108,ARMIDALE,"ANCH112 TRI-3 2021 OL
ARPA100 TRI-3 2021 OL","HASS100 
ITAL101 
ITAL102 
WRIT101 ",,FRENCH001.7 N French (Major)
BA215,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44379,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA216,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,0,144,ARMIDALE,,,,THSTUD001.4 N Theatre and Performance (Major)
BA217,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,84,120,24,ARMIDALE,"HASS100 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL
HASS101 TRI-2 2021 OL
SOCY110 TRI-2 2021 OL
SOCY313 TRI-2 2021 OL
SOCY374 TRI-3 2021 OL","EDCX246 
EDEE300 
EDSP300 
EDSS311 
EDSS329 
EDUC303 
ENGL101 
HIST1XX12 
HIST2XX06 
HIST324 
HIST363 
PAIS375 
SOCY100 ",,"HISTOR011.5 N History (Minor)
SOCIOL001.7 N Sociology (Major)"
BA218,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44237,No,No,Domestic,144,0,6,138,ARMIDALE,HASS100 TRI-1 2021 OL,,,"ANCGRE011.1 N Ancient Greece: History and Culture (Minor)
SCRNMED001.4 N Screen and Media Studies (Major)"
BA219,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"CRIM100 TRI-1 2021 ON
HASS100 TRI-1 2021 ON
PAIS101 TRI-1 2021 ON
PHIL151 TRI-1 2021 ON
CRIM101 TRI-2 2021 OL
HASS101 TRI-2 2021 ON
PHIL102 TRI-2 2021 ON
PSYC102 TRI-2 2021 ON",,,"CRIM002.4 N Criminology (Major)
PHILOS011.4 N Philosophy (Minor)"
BA220,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"LANG100 BLOCK-D 2021 OL
HASS100 TRI-1 2021 OL
SPAN101 TRI-1 2021 OL
SPAN103 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
LANG110 TRI-2 2021 OL
LING350 TRI-2 2021 OL
SPAN102 TRI-2 2021 OL
SPAN204 TRI-3 2021 OL",,,SPANISH012.3 N Spanish (Extended Major)
BA221,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"ANCH109 TRI-2 2021 OL
ANCH111 TRI-2 2021 OL",,,ANHIST001.8 N Ancient History (Major)
BA222,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"ANCH109 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
HINQ101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL
RELS184 TRI-3 2021 OL",,,HISTOR001.9 N History (Major)
BA223,BA,Bachelor of Arts,17,INTERMIT,OL,FT,S0004,44237,No,No,Domestic,144,0,48,96,ARMIDALE,"ANCH110 TRI-1 2021 OL
ARPA104 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
ARPA107 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
WRIT102 TRI-2 2021 OL",,,"ANHIST011.4 N Ancient History (Minor)
ARCH001.7 N Archaeology (Major)
HISTOR001.9 N History (Major)"
BA224,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44375,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA225,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44226,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"FREN101 TRI-1 2021 OL
HASS100 TRI-1 2021 OL
ITAL101 TRI-1 2021 OL
FREN102 TRI-2 2021 OL
GRMN202 TRI-2 2021 OL
ITAL102 TRI-2 2021 OL
SPAN101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,"FRENCH001.7 N French (Major)
ITALIA001.6 N Italian (Major)"
BA226,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,42,102,ARMIDALE,"HASS100 TRI-1 2021 OL
PHIL151 TRI-1 2021 OL
PSYC101 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
PHIL102 TRI-2 2021 OL
PHIL150 TRI-2 2021 OL
PSYC102 TRI-2 2021 OL",,,PSYCHO001.6 N Psychology (Major)
BA227,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,No,No,Domestic,144,0,12,132,ARMIDALE,"SPAN101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,"JAPANE001.5 N Japanese (Major)
SPANISH001.6 N Spanish (Major)"
BA228,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,12,132,ARMIDALE,"ANCH110 TRI-1 2021 OL
HASS100 TRI-1 2021 OL",,,
BA229,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44242,No,No,Domestic,144,0,12,132,ARMIDALE,"HINQ100 TRI-3 2021 OL
RELS184 TRI-3 2021 OL",,,"FRENCH001.7 N French (Major)
STRELI011.3 N Studies in Religion (Minor)"
BA230,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,30,42,102,ARMIDALE,"MM105 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","PSYC101 
PSYC102 
PSYC1XX06 
PSYC363 
PSYC366 ",,
BA231,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44375,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"ENGLIS001.9 N English (Major)
LINGUI011.3 N Linguistics (Minor)"
